Data;DataExcel;Regiao;Sistema;Classe;TipoConsumidor; Consumo ;Consumidores
20190601;01/06/2019;Nordeste;NORDESTE;Industrial;Livre;1.319.325,21;543
20190601;01/06/2019;Nordeste;NORDESTE;Outros;Cativo;801.530,44;249.428
20190601;01/06/2019;Nordeste;NORDESTE;Outros;Livre;21.184,87;7
20190601;01/06/2019;Nordeste;NORDESTE;Residencial;Cativo;2.063.349,15;17.093.945
20190601;01/06/2019;Nordeste;NORDESTE;Rural;Cativo;368.008,90;1.095.469
20190601;01/06/2019;Nordeste;NORDESTE;Rural;Livre;2.245,68;11
20190601;01/06/2019;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;83.633,36;145.315
20190601;01/06/2019;Nordeste;NORTE INTERLIGADO;Comercial;Livre;19.451,06;93
20190601;01/06/2019;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;17.949,80;7.512
20190601;01/06/2019;Nordeste;NORTE INTERLIGADO;Industrial;Livre;116.870,27;25
20190601;01/06/2019;Nordeste;NORTE INTERLIGADO;Outros;Cativo;99.381,29;32.905
20190601;01/06/2019;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;266.282,34;2.263.944
20190601;01/06/2019;Nordeste;NORTE INTERLIGADO;Rural;Cativo;17.764,19;59.814
20190601;01/06/2019;Nordeste;NORTE INTERLIGADO;Rural;Livre;255,14;2
20190601;01/06/2019;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;784,00;259
20190601;01/06/2019;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;19,00;3
20190601;01/06/2019;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;376,00;102
20190601;01/06/2019;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;554,00;610
20190601;01/06/2019;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;6,00;8
20190601;01/06/2019;Norte;NORTE INTERLIGADO;Comercial;Cativo;246.555,10;267.147
20190601;01/06/2019;Norte;NORTE INTERLIGADO;Comercial;Livre;62.325,15;240
20190601;01/06/2019;Norte;NORTE INTERLIGADO;Industrial;Cativo;101.728,07;7.412
20190601;01/06/2019;Norte;NORTE INTERLIGADO;Industrial;Livre;940.511,25;196
20190601;01/06/2019;Norte;NORTE INTERLIGADO;Outros;Cativo;219.358,24;35.402
20190601;01/06/2019;Norte;NORTE INTERLIGADO;Outros;Livre;12.503,00;14
20190601;01/06/2019;Norte;NORTE INTERLIGADO;Residencial;Cativo;552.167,15;3.436.837
20190601;01/06/2019;Norte;NORTE INTERLIGADO;Rural;Cativo;45.255,75;228.385
20190601;01/06/2019;Norte;NORTE INTERLIGADO;Rural;Livre;1.128,90;3
20190601;01/06/2019;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;40.990,57;56.880
20190601;01/06/2019;Norte;SISTEMAS ISOLADOS;Comercial;Livre;99,00;1
20190601;01/06/2019;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.300,32;1.838
20190601;01/06/2019;Norte;SISTEMAS ISOLADOS;Outros;Cativo;52.615,99;14.579
20190601;01/06/2019;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;105.957,39;644.183
20190601;01/06/2019;Norte;SISTEMAS ISOLADOS;Rural;Cativo;14.694,15;98.723
20190601;01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;64.433,38;57.539
20190601;01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;7.082,94;43
20190601;01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;24.255,62;1.585
20190601;01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;11.666,48;18
20190601;01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;54.284,52;7.036
20190601;01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;124.281,48;580.482
20190601;01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;26.332,22;123.197
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.798.006,68;2.542.323
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;928.289,20;4.260
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.120.475,91;159.575
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.263.554,71;3.523
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.688.600,09;267.712
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;223.285,75;152
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.269.332,23;32.858.189
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;368,99;1
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;643.684,53;1.321.156
20190601;01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;45.180,98;77
20190601;01/06/2019;Sul;SUL;Comercial;Cativo;918.787,98;1.031.096
20190601;01/06/2019;Sul;SUL;Comercial;Livre;257.507,53;1.360
20190601;01/06/2019;Sul;SUL;Industrial;Cativo;638.511,98;215.765
20190601;01/06/2019;Sul;SUL;Industrial;Livre;2.155.436,51;2.127
20190601;01/06/2019;Sul;SUL;Outros;Cativo;560.905,53;122.949
20190601;01/06/2019;Sul;SUL;Outros;Livre;110,56;1
20190601;01/06/2019;Sul;SUL;Residencial;Cativo;1.714.445,21;10.384.676
20190601;01/06/2019;Sul;SUL;Rural;Cativo;729.084,69;949.692
20190601;01/06/2019;Sul;SUL;Rural;Livre;83.543,73;56
20190501;01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;134,72;78
20190501;01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;36,48;14
20190501;01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;27,89;12
20190501;01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;172,79;704
20190501;01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;13,38;46
20190501;01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;561.292,82;506.823
20190501;01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;76.789,58;383
20190501;01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;151.710,42;36.745
20190501;01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;657.767,82;385
20190501;01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;381.679,43;56.998
20190501;01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;4.641,82;1
20190501;01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.051.305,42;5.528.244
20190501;01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;274.130,12;485.334
20190501;01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;15.259,06;20
20190501;01/05/2019;Nordeste;NORDESTE;Comercial;Cativo;1.002.227,86;1.225.772
20190501;01/05/2019;Nordeste;NORDESTE;Comercial;Livre;180.487,00;685
20190501;01/05/2019;Nordeste;NORDESTE;Industrial;Cativo;350.934,30;37.008
20190501;01/05/2019;Nordeste;NORDESTE;Industrial;Livre;1.427.266,77;542
20190501;01/05/2019;Nordeste;NORDESTE;Outros;Cativo;850.928,59;249.485
20190501;01/05/2019;Nordeste;NORDESTE;Outros;Livre;22.082,92;7
20190501;01/05/2019;Nordeste;NORDESTE;Residencial;Cativo;2.218.003,62;17.083.899
20190501;01/05/2019;Nordeste;NORDESTE;Rural;Cativo;394.309,74;1.214.003
20190501;01/05/2019;Nordeste;NORDESTE;Rural;Livre;2.127,14;11
20190501;01/05/2019;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;82.478,91;146.661
20190501;01/05/2019;Nordeste;NORTE INTERLIGADO;Comercial;Livre;19.902,88;93
20190501;01/05/2019;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;16.170,99;7.618
20190501;01/05/2019;Nordeste;NORTE INTERLIGADO;Industrial;Livre;107.691,38;25
20190501;01/05/2019;Nordeste;NORTE INTERLIGADO;Outros;Cativo;97.512,72;32.986
20190501;01/05/2019;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;271.634,93;2.269.244
20190501;01/05/2019;Nordeste;NORTE INTERLIGADO;Rural;Cativo;15.735,55;60.595
20190501;01/05/2019;Nordeste;NORTE INTERLIGADO;Rural;Livre;249,18;2
20190501;01/05/2019;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;866,00;258
20190501;01/05/2019;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;21,00;3
20190501;01/05/2019;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;399,00;102
20190501;01/05/2019;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;603,00;609
20190501;01/05/2019;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;6,00;8
20190501;01/05/2019;Norte;NORTE INTERLIGADO;Comercial;Cativo;245.750,92;267.081
20190501;01/05/2019;Norte;NORTE INTERLIGADO;Comercial;Livre;62.309,24;240
20190501;01/05/2019;Norte;NORTE INTERLIGADO;Industrial;Cativo;104.938,17;7.369
20190501;01/05/2019;Norte;NORTE INTERLIGADO;Industrial;Livre;904.579,08;192
20190501;01/05/2019;Norte;NORTE INTERLIGADO;Outros;Cativo;226.399,80;35.149
20190501;01/05/2019;Norte;NORTE INTERLIGADO;Outros;Livre;12.872,00;14
20190501;01/05/2019;Norte;NORTE INTERLIGADO;Residencial;Cativo;529.440,37;3.420.298
20190501;01/05/2019;Norte;NORTE INTERLIGADO;Rural;Cativo;40.738,19;227.792
20190501;01/05/2019;Norte;NORTE INTERLIGADO;Rural;Livre;971,24;3
20190501;01/05/2019;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;43.134,02;56.810
20190501;01/05/2019;Norte;SISTEMAS ISOLADOS;Comercial;Livre;98,00;1
20190501;01/05/2019;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.971,12;1.840
20190501;01/05/2019;Norte;SISTEMAS ISOLADOS;Outros;Cativo;53.409,34;14.539
20190501;01/05/2019;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;115.839,55;643.091
20190501;01/05/2019;Norte;SISTEMAS ISOLADOS;Rural;Cativo;16.045,78;98.603
20190501;01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;67.245,95;57.465
20190501;01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;7.047,19;41
20190501;01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;26.420,86;1.590
20190501;01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;12.260,73;18
20190501;01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;47.999,23;7.057
20190501;01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;132.006,95;579.424
20190501;01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;26.265,42;123.508
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.127.751,18;2.542.682
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.013.567,53;4.194
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.160.635,80;166.164
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.436.436,34;3.471
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.759.870,80;268.138
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;238.577,01;152
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.785.050,96;32.842.211
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;361,47;1
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;609.256,67;1.321.097
20190501;01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;55.494,35;77
20190501;01/05/2019;Sul;SUL;Comercial;Cativo;1.004.030,32;1.031.076
20190501;01/05/2019;Sul;SUL;Comercial;Livre;272.664,43;1.327
20190501;01/05/2019;Sul;SUL;Industrial;Cativo;642.390,00;215.719
20190501;01/05/2019;Sul;SUL;Industrial;Livre;2.191.975,98;2.089
20190501;01/05/2019;Sul;SUL;Outros;Cativo;578.170,04;122.873
20190501;01/05/2019;Sul;SUL;Outros;Livre;111,34;1
20190501;01/05/2019;Sul;SUL;Residencial;Cativo;1.822.174,46;10.375.660
20190501;01/05/2019;Sul;SUL;Rural;Cativo;778.808,35;950.236
20190501;01/05/2019;Sul;SUL;Rural;Livre;84.556,40;55
20190401;01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;126,42;77
20190401;01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;39,35;13
20190401;01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;25,61;12
20190401;01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;159,69;703
20190401;01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;12,00;46
20190401;01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;572.704,40;506.003
20190401;01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;74.048,09;376
20190401;01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;156.306,20;36.958
20190401;01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;596.268,11;387
20190401;01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;398.607,07;57.040
20190401;01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;4.400,06;1
20190401;01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.019.046,84;5.512.659
20190401;01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;248.006,13;484.310
20190401;01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;13.888,66;18
20190401;01/04/2019;Nordeste;NORDESTE;Comercial;Cativo;990.085,23;1.224.455
20190401;01/04/2019;Nordeste;NORDESTE;Comercial;Livre;176.016,40;672
20190401;01/04/2019;Nordeste;NORDESTE;Industrial;Cativo;357.010,29;37.108
20190401;01/04/2019;Nordeste;NORDESTE;Industrial;Livre;1.376.545,82;536
20190401;01/04/2019;Nordeste;NORDESTE;Outros;Cativo;813.209,97;248.643
20190401;01/04/2019;Nordeste;NORDESTE;Outros;Livre;24.705,21;7
20190401;01/04/2019;Nordeste;NORDESTE;Residencial;Cativo;2.121.324,02;17.051.218
20190401;01/04/2019;Nordeste;NORDESTE;Rural;Cativo;345.525,57;1.209.894
20190401;01/04/2019;Nordeste;NORDESTE;Rural;Livre;2.115,39;11
20190401;01/04/2019;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;80.310,48;146.702
20190401;01/04/2019;Nordeste;NORTE INTERLIGADO;Comercial;Livre;18.318,52;89
20190401;01/04/2019;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;16.808,72;7.595
20190401;01/04/2019;Nordeste;NORTE INTERLIGADO;Industrial;Livre;88.041,48;25
20190401;01/04/2019;Nordeste;NORTE INTERLIGADO;Outros;Cativo;95.682,64;32.639
20190401;01/04/2019;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;259.549,26;2.260.133
20190401;01/04/2019;Nordeste;NORTE INTERLIGADO;Rural;Cativo;13.110,47;59.818
20190401;01/04/2019;Nordeste;NORTE INTERLIGADO;Rural;Livre;225,31;2
20190401;01/04/2019;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;755,00;257
20190401;01/04/2019;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;18,00;3
20190401;01/04/2019;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;328,00;103
20190401;01/04/2019;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;548,00;608
20190401;01/04/2019;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;5,00;8
20190401;01/04/2019;Norte;NORTE INTERLIGADO;Comercial;Cativo;236.326,10;266.262
20190401;01/04/2019;Norte;NORTE INTERLIGADO;Comercial;Livre;56.936,62;231
20190401;01/04/2019;Norte;NORTE INTERLIGADO;Industrial;Cativo;106.048,23;7.311
20190401;01/04/2019;Norte;NORTE INTERLIGADO;Industrial;Livre;836.808,20;189
20190401;01/04/2019;Norte;NORTE INTERLIGADO;Outros;Cativo;217.704,24;35.290
20190401;01/04/2019;Norte;NORTE INTERLIGADO;Outros;Livre;12.386,00;14
20190401;01/04/2019;Norte;NORTE INTERLIGADO;Residencial;Cativo;499.360,78;3.405.794
20190401;01/04/2019;Norte;NORTE INTERLIGADO;Rural;Cativo;38.038,57;227.123
20190401;01/04/2019;Norte;NORTE INTERLIGADO;Rural;Livre;1.134,72;3
20190401;01/04/2019;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;44.308,80;56.791
20190401;01/04/2019;Norte;SISTEMAS ISOLADOS;Comercial;Livre;95,00;1
20190401;01/04/2019;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.183,73;1.817
20190401;01/04/2019;Norte;SISTEMAS ISOLADOS;Outros;Cativo;55.650,65;14.576
20190401;01/04/2019;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;123.293,21;640.506
20190401;01/04/2019;Norte;SISTEMAS ISOLADOS;Rural;Cativo;16.636,54;98.532
20190401;01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;65.937,28;57.459
20190401;01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;6.915,87;41
20190401;01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;25.277,61;1.596
20190401;01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;12.038,26;18
20190401;01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;46.789,03;7.078
20190401;01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;129.224,29;579.869
20190401;01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;25.840,60;123.354
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.082.543,40;2.504.184
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.033.377,08;4.105
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.171.340,21;201.993
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.323.475,28;3.400
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.748.969,16;267.496
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;235.918,87;147
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.609.941,43;32.764.272
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;336,43;1
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;568.657,80;1.320.105
20190401;01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;53.099,22;73
20190401;01/04/2019;Sul;SUL;Comercial;Cativo;1.058.217,64;1.029.962
20190401;01/04/2019;Sul;SUL;Comercial;Livre;284.918,37;1.294
20190401;01/04/2019;Sul;SUL;Industrial;Cativo;676.680,21;215.289
20190401;01/04/2019;Sul;SUL;Industrial;Livre;2.150.693,36;2.060
20190401;01/04/2019;Sul;SUL;Outros;Cativo;568.873,31;122.864
20190401;01/04/2019;Sul;SUL;Outros;Livre;119,98;1
20190401;01/04/2019;Sul;SUL;Residencial;Cativo;1.806.674,29;10.356.653
20190401;01/04/2019;Sul;SUL;Rural;Cativo;837.460,20;949.278
20190401;01/04/2019;Sul;SUL;Rural;Livre;87.248,15;53
20190301;01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;152,81;78
20190301;01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;49,11;13
20190301;01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;25,15;12
20190301;01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;150,41;703
20190301;01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;11,99;46
20190301;01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;578.868,85;505.601
20190301;01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;75.240,47;362
20190301;01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;153.267,41;37.067
20190301;01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;617.770,62;382
20190301;01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;371.159,24;57.177
20190301;01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;4.510,75;1
20190301;01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.038.656,05;5.497.970
20190301;01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;249.772,86;483.186
20190301;01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;14.428,95;18
20190301;01/03/2019;Nordeste;NORDESTE;Comercial;Cativo;1.020.567,61;1.221.203
20190301;01/03/2019;Nordeste;NORDESTE;Comercial;Livre;175.140,18;661
20190301;01/03/2019;Nordeste;NORDESTE;Industrial;Cativo;352.107,10;37.085
20190301;01/03/2019;Nordeste;NORDESTE;Industrial;Livre;1.404.092,15;521
20190301;01/03/2019;Nordeste;NORDESTE;Outros;Cativo;827.485,16;248.737
20190301;01/03/2019;Nordeste;NORDESTE;Outros;Livre;22.476,12;7
20190301;01/03/2019;Nordeste;NORDESTE;Residencial;Cativo;2.282.211,24;17.022.092
20190301;01/03/2019;Nordeste;NORDESTE;Rural;Cativo;387.923,25;1.210.111
20190301;01/03/2019;Nordeste;NORDESTE;Rural;Livre;2.054,86;11
20190301;01/03/2019;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;78.228,08;147.164
20190301;01/03/2019;Nordeste;NORTE INTERLIGADO;Comercial;Livre;18.317,52;86
20190301;01/03/2019;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;16.579,44;7.757
20190301;01/03/2019;Nordeste;NORTE INTERLIGADO;Industrial;Livre;104.184,49;25
20190301;01/03/2019;Nordeste;NORTE INTERLIGADO;Outros;Cativo;91.337,50;32.800
20190301;01/03/2019;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;258.375,19;2.255.132
20190301;01/03/2019;Nordeste;NORTE INTERLIGADO;Rural;Cativo;13.552,51;60.169
20190301;01/03/2019;Nordeste;NORTE INTERLIGADO;Rural;Livre;247,33;2
20190301;01/03/2019;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;917,00;257
20190301;01/03/2019;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;21,00;3
20190301;01/03/2019;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;363,00;102
20190301;01/03/2019;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;661,00;610
20190301;01/03/2019;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;7,00;8
20190301;01/03/2019;Norte;NORTE INTERLIGADO;Comercial;Cativo;232.859,13;267.266
20190301;01/03/2019;Norte;NORTE INTERLIGADO;Comercial;Livre;58.156,58;222
20190301;01/03/2019;Norte;NORTE INTERLIGADO;Industrial;Cativo;103.450,85;7.325
20190301;01/03/2019;Norte;NORTE INTERLIGADO;Industrial;Livre;895.728,90;186
20190301;01/03/2019;Norte;NORTE INTERLIGADO;Outros;Cativo;219.295,36;35.165
20190301;01/03/2019;Norte;NORTE INTERLIGADO;Outros;Livre;12.541,00;14
20190301;01/03/2019;Norte;NORTE INTERLIGADO;Residencial;Cativo;492.091,77;3.404.593
20190301;01/03/2019;Norte;NORTE INTERLIGADO;Rural;Cativo;38.865,91;227.502
20190301;01/03/2019;Norte;NORTE INTERLIGADO;Rural;Livre;934,49;3
20190301;01/03/2019;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;41.234,01;56.872
20190301;01/03/2019;Norte;SISTEMAS ISOLADOS;Comercial;Livre;104,00;1
20190301;01/03/2019;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;11.484,93;1.835
20190301;01/03/2019;Norte;SISTEMAS ISOLADOS;Outros;Cativo;54.308,66;14.693
20190301;01/03/2019;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;117.402,36;641.123
20190301;01/03/2019;Norte;SISTEMAS ISOLADOS;Rural;Cativo;17.622,33;99.091
20190301;01/03/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;64.975,63;57.359
20190301;01/03/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;6.810,10;41
20190301;01/03/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;25.664,67;1.595
20190301;01/03/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;12.489,68;18
20190301;01/03/2019;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;46.773,13;7.038
20190301;01/03/2019;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;122.250,97;578.423
20190301;01/03/2019;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;25.546,16;123.582
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.257.869,60;2.502.257
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.045.593,17;4.058
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.206.904,02;202.177
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.349.242,93;3.368
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.840.185,90;267.337
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;240.772,80;141
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.071.988,41;32.732.013
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;338,28;1
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;557.131,98;1.319.873
20190301;01/03/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;56.302,11;74
20190301;01/03/2019;Sul;SUL;Comercial;Cativo;1.103.535,10;1.028.360
20190301;01/03/2019;Sul;SUL;Comercial;Livre;296.082,91;1.269
20190301;01/03/2019;Sul;SUL;Industrial;Cativo;653.781,62;214.926
20190301;01/03/2019;Sul;SUL;Industrial;Livre;2.144.796,92;2.042
